ppg,art
51.773727,66.23703
50.193787,66.23703
49.00885,66.23703
47.8239,65.2496
46.243973,65.2496
45.453995,65.2496
43.87407,65.2496
43.084106,65.2496
41.504166,64.262115
40.714203,64.262115
39.134277,64.262115
38.344315,64.262115
37.554337,63.27469
37.554337,63.27469
36.764374,63.27469
36.764374,63.27469
36.3694,63.27469
36.3694,62.2872
36.3694,62.2872
36.764374,62.2872
37.159363,63.27469
37.159363,63.27469
37.159363,63.27469
37.159363,64.262115
37.159363,66.23703
37.159363,66.23703
36.764374,68.211945
36.3694,69.19943
35.97441,70.18686
35.97441,72.16177
35.579437,72.16177
35.18445,73.14926
34.78946,74.13669
34.394485,75.124176
33.999496,75.124176
33.604523,76.1116
33.209534,77.09909
32.814545,77.09909
32.814545,77.09909
32.41957,77.09909
32.024582,78.08652
32.024582,78.08652
31.629608,77.09909
31.23462,78.08652
31.23462,78.08652
30.83963,78.08652
30.83963,79.074005
30.83963,79.074005
30.444656,79.074005
30.444656,78.08652
30.444656,78.08652
30.444656,78.08652
30.444656,78.08652
30.83963,78.08652
30.83963,77.09909
30.444656,77.09909
30.83963,76.1116
30.83963,77.09909
31.23462,76.1116
30.83963,77.09909
31.23462,76.1116
30.83963,76.1116
31.23462,76.1116
31.23462,76.1116
32.024582,75.124176
32.41957,75.124176
33.604523,75.124176
34.78946,74.13669
35.97441,74.13669
38.344315,74.13669
40.714203,74.13669
43.47908,74.13669
45.848984,73.14926
49.00885,73.14926
51.773727,73.14926
54.538605,73.14926
56.11853,73.14926
57.303482,73.14926
58.883423,72.16177
58.883423,71.17435
58.883423,71.17435
58.093445,71.17435
56.51352,70.18686
54.933594,70.18686
53.353653,70.18686
51.773727,70.18686
50.193787,69.19943
48.61386,69.19943
47.033936,68.211945
45.848984,68.211945
44.664032,68.211945
43.87407,68.211945
43.084106,68.211945
41.899155,67.22452
41.10919,68.211945
39.92424,67.22452
38.73929,67.22452
37.949326,66.23703
36.764374,66.23703
35.579437,65.2496
34.78946,66.23703
33.999496,65.2496
33.209534,65.2496
32.814545,65.2496
32.024582,64.262115
31.629608,64.262115
32.024582,64.262115
32.024582,64.262115
31.629608,64.262115
32.024582,63.27469
32.41957,63.27469
32.41957,63.27469
32.814545,62.2872
32.814545,62.2872
32.41957,62.2872
32.41957,62.2872
32.024582,61.299774
32.024582,62.2872
31.629608,60.312286
31.629608,60.312286
31.23462,60.312286
30.83963,60.312286
30.444656,59.32486
30.049667,60.312286
29.654694,59.32486
29.259705,59.32486
29.259705,59.32486
29.259705,59.32486
28.864716,59.32486
28.864716,58.33737
28.864716,58.33737
28.864716,58.33737
28.469742,57.349945
28.469742,57.349945
28.074753,57.349945
28.469742,57.349945
28.469742,57.349945
28.469742,57.349945
28.469742,56.362457
28.074753,56.362457
28.074753,56.362457
28.074753,55.37503
28.074753,56.362457
28.074753,54.387543
28.469742,55.37503
28.469742,54.387543
28.469742,54.387543
28.469742,54.387543
28.469742,54.387543
28.469742,54.387543
28.074753,54.387543
28.469742,53.400116
28.074753,53.400116
28.469742,52.41263
28.864716,53.400116
28.469742,53.400116
28.864716,52.41263
28.864716,52.41263
28.469742,52.41263
28.864716,51.4252
28.864716,51.4252
29.259705,51.4252
29.259705,51.4252
28.864716,50.437714
29.259705,50.437714
29.259705,51.4252
28.864716,50.437714
29.259705,50.437714
29.259705,50.437714
28.864716,49.450287
29.259705,49.450287
28.864716,49.450287
29.259705,48.4628
28.864716,48.4628
29.259705,48.4628
28.864716,48.4628
29.259705,48.4628
29.259705,48.4628
29.654694,47.475372
29.259705,47.475372
29.259705,47.475372
28.864716,47.475372
28.864716,46.487885
28.864716,47.475372
29.259705,46.487885
28.864716,46.487885
29.259705,46.487885
29.259705,45.500458
29.259705,46.487885
29.654694,45.500458
29.654694,45.500458
29.259705,45.500458
29.259705,45.500458
29.259705,46.487885
30.049667,45.500458
29.654694,44.51297
30.049667,45.500458
30.049667,45.500458
29.654694,46.487885
29.654694,47.475372
30.049667,48.4628
29.654694,50.437714
30.049667,52.41263
29.654694,53.400116
29.654694,55.37503
29.654694,57.349945
30.049667,58.33737
30.049667,60.312286
29.654694,61.299774
30.049667,62.2872
29.654694,63.27469
30.049667,65.2496
29.654694,66.23703
29.654694,66.23703
29.654694,68.211945
29.654694,69.19943
29.654694,69.19943
30.049667,70.18686
30.049667,71.17435
30.049667,71.17435
30.049667,71.17435
30.049667,71.17435
30.049667,72.16177
30.049667,72.16177
30.049667,72.16177
30.049667,72.16177
30.444656,72.16177
30.444656,72.16177
30.83963,72.16177
30.83963,72.16177
30.83963,72.16177
30.444656,72.16177
30.83963,71.17435
30.83963,71.17435
30.83963,71.17435
30.83963,72.16177
31.23462,71.17435
31.23462,71.17435
31.629608,71.17435
31.629608,71.17435
32.024582,71.17435
32.41957,71.17435
33.604523,71.17435
35.18445,71.17435
36.3694,71.17435
38.344315,70.18686
41.899155,71.17435
44.664032,71.17435
48.218872,71.17435
52.56369,70.18686
56.51352,71.17435
60.46335,70.18686
63.22824,70.18686
66.78308,71.17435
69.54794,70.18686
71.12787,70.18686
71.12787,70.18686
71.12787,70.18686
71.52286,70.18686
69.54794,70.18686
67.57303,70.18686
66.38809,70.18686
64.41318,70.18686
61.648285,69.19943
59.67337,69.19943
57.69847,67.22452
56.11853,68.211945
54.933594,68.211945
53.353653,67.22452
52.1687,67.22452
50.983765,67.22452
49.798813,67.22452
48.61386,66.23703
47.033936,66.23703
45.848984,65.2496
44.26906,65.2496
43.084106,65.2496
41.899155,65.2496
40.31923,64.262115
39.134277,64.262115
37.949326,64.262115
36.764374,64.262115
36.3694,64.262115
35.97441,63.27469
35.579437,63.27469
35.18445,63.27469
35.18445,63.27469
35.579437,63.27469
35.579437,63.27469
35.579437,63.27469
35.579437,63.27469
35.579437,63.27469
35.579437,64.262115
35.579437,66.23703
35.18445,66.23703
35.18445,68.211945
34.78946,69.19943
34.394485,70.18686
33.604523,71.17435
33.209534,71.17435
33.209534,72.16177
32.41957,73.14926
32.41957,74.13669
32.024582,75.124176
31.629608,75.124176
31.23462,76.1116
31.23462,76.1116
30.83963,76.1116
30.444656,77.09909
30.444656,77.09909
30.049667,77.09909
29.654694,78.08652
29.654694,77.09909
29.654694,78.08652
29.259705,78.08652
29.259705,78.08652
28.864716,77.09909
28.864716,78.08652
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.864716,78.08652
28.469742,78.08652
28.864716,78.08652
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
29.259705,76.1116
29.654694,76.1116
30.444656,76.1116
31.23462,76.1116
32.024582,75.124176
33.604523,75.124176
35.18445,75.124176
37.159363,74.13669
39.92424,75.124176
42.689117,74.13669
45.453995,74.13669
48.218872,74.13669
50.983765,73.14926
53.748642,73.14926
55.723557,73.14926
56.90851,73.14926
57.69847,73.14926
58.488434,72.16177
58.093445,72.16177
57.303482,72.16177
56.11853,71.17435
55.328568,71.17435
53.748642,71.17435
52.1687,70.18686
50.588776,70.18686
49.00885,70.18686
47.8239,70.18686
46.638947,69.19943
45.453995,69.19943
44.26906,68.211945
43.084106,68.211945
42.294144,68.211945
41.10919,68.211945
40.31923,67.22452
39.52925,67.22452
38.344315,66.23703
37.554337,66.23703
36.3694,66.23703
35.18445,66.23703
34.394485,65.2496
33.999496,65.2496
33.209534,65.2496
32.814545,65.2496
32.41957,64.262115
32.024582,64.262115
32.024582,64.262115
32.024582,63.27469
32.41957,63.27469
32.41957,63.27469
32.41957,63.27469
32.41957,62.2872
32.814545,62.2872
32.41957,62.2872
32.024582,61.299774
32.024582,61.299774
32.024582,60.312286
32.024582,60.312286
31.23462,60.312286
31.23462,60.312286
30.83963,59.32486
30.049667,60.312286
30.049667,59.32486
30.049667,59.32486
29.654694,59.32486
29.259705,58.33737
28.864716,59.32486
28.864716,57.349945
28.864716,58.33737
28.469742,57.349945
28.469742,58.33737
28.469742,57.349945
28.469742,56.362457
28.074753,56.362457
28.074753,56.362457
28.074753,56.362457
27.67978,56.362457
28.074753,55.37503
28.074753,55.37503
27.67978,55.37503
27.67978,55.37503
28.074753,54.387543
27.67978,55.37503
27.67978,54.387543
28.074753,54.387543
28.074753,53.400116
28.074753,53.400116
28.074753,53.400116
28.074753,53.400116
28.074753,52.41263
28.469742,52.41263
28.469742,52.41263
28.469742,52.41263
28.469742,52.41263
28.864716,51.4252
28.864716,51.4252
28.864716,51.4252
28.864716,50.437714
28.864716,51.4252
28.864716,50.437714
28.864716,50.437714
29.259705,50.437714
29.259705,49.450287
28.864716,49.450287
29.259705,49.450287
29.259705,48.4628
28.864716,48.4628
29.259705,48.4628
29.259705,48.4628
28.864716,48.4628
28.864716,48.4628
29.259705,47.475372
29.259705,48.4628
29.259705,47.475372
29.259705,47.475372
28.864716,47.475372
29.259705,46.487885
29.259705,46.487885
29.259705,46.487885
28.864716,46.487885
29.259705,46.487885
28.864716,46.487885
29.259705,45.500458
29.259705,45.500458
29.654694,45.500458
29.654694,45.500458
29.654694,44.51297
29.259705,44.51297
29.259705,45.500458
29.654694,45.500458
29.654694,44.51297
29.654694,44.51297
29.654694,44.51297
29.654694,44.51297
29.654694,44.51297
29.654694,45.500458
29.654694,46.487885
30.049667,47.475372
30.049667,48.4628
29.654694,50.437714
30.049667,51.4252
29.654694,53.400116
29.654694,55.37503
29.654694,56.362457
30.049667,57.349945
29.654694,59.32486
30.049667,60.312286
30.049667,61.299774
30.444656,62.2872
30.049667,63.27469
30.049667,65.2496
30.049667,65.2496
30.444656,66.23703
30.049667,67.22452
30.444656,67.22452
30.444656,68.211945
30.444656,68.211945
30.444656,69.19943
30.049667,68.211945
30.444656,69.19943
30.444656,69.19943
30.83963,69.19943
30.83963,69.19943
30.83963,69.19943
30.83963,69.19943
30.444656,68.211945
30.83963,69.19943
30.83963,69.19943
30.83963,69.19943
30.83963,69.19943
30.83963,69.19943
30.83963,68.211945
31.23462,68.211945
31.23462,68.211945
31.23462,68.211945
31.23462,68.211945
31.629608,68.211945
32.024582,68.211945
32.41957,67.22452
33.209534,67.22452
33.999496,68.211945
35.18445,68.211945
37.159363,67.22452
39.52925,67.22452
41.899155,68.211945
44.664032,67.22452
48.218872,67.22452
51.773727,67.22452
55.723557,67.22452
58.883423,67.22452
62.043274,68.211945
65.598114,67.22452
67.17807,67.22452
67.96802,66.23703
68.36301,66.23703
68.757996,66.23703
67.17807,67.22452
65.9931,67.22452
64.41318,67.22452
62.438263,66.23703
60.06836,66.23703
58.093445,66.23703
56.11853,66.23703
54.538605,66.23703
52.95868,66.23703
50.983765,66.23703
49.798813,66.23703
48.61386,66.23703
47.033936,65.2496
45.848984,66.23703
44.664032,65.2496
43.87407,65.2496
42.294144,65.2496
41.504166,65.2496
40.31923,65.2496
39.134277,65.2496
38.73929,65.2496
37.554337,64.262115
36.764374,65.2496
36.3694,64.262115
35.97441,64.262115
35.97441,64.262115
35.579437,64.262115
35.97441,64.262115
35.97441,64.262115
35.97441,65.2496
36.3694,65.2496
36.3694,65.2496
36.764374,67.22452
35.97441,68.211945
35.97441,69.19943
35.97441,70.18686
35.579437,71.17435
35.18445,72.16177
35.18445,73.14926
34.78946,74.13669
34.394485,75.124176
33.999496,76.1116
33.604523,77.09909
33.209534,77.09909
32.814545,78.08652
32.024582,79.074005
32.024582,79.074005
32.024582,79.074005
31.629608,79.074005
31.23462,80.06143
31.23462,80.06143
30.83963,80.06143
30.83963,80.06143
30.444656,80.06143
30.444656,80.06143
30.444656,80.06143
30.444656,80.06143
30.049667,80.06143
30.049667,80.06143
29.654694,80.06143
29.654694,79.074005
30.049667,79.074005
30.049667,79.074005
30.049667,79.074005
30.049667,79.074005
30.049667,78.08652
30.444656,78.08652
30.444656,78.08652
30.444656,78.08652
30.444656,77.09909
30.444656,78.08652
30.83963,77.09909
31.629608,77.09909
31.629608,77.09909
32.814545,76.1116
33.999496,77.09909
35.18445,76.1116
37.554337,76.1116
39.92424,76.1116
42.294144,76.1116
45.453995,76.1116
48.218872,76.1116
51.37874,76.1116
53.748642,75.124176
55.723557,75.124176
57.69847,75.124176
58.488434,75.124176
59.27841,75.124176
59.27841,74.13669
59.27841,74.13669
57.69847,74.13669
56.51352,74.13669
54.933594,74.13669
53.748642,74.13669
52.1687,74.13669
50.588776,73.14926
49.403824,73.14926
48.218872,73.14926
47.033936,72.16177
46.243973,72.16177
45.453995,72.16177
44.26906,72.16177
43.47908,71.17435
42.689117,71.17435
41.504166,70.18686
40.31923,70.18686
39.52925,69.19943
37.949326,69.19943
37.159363,68.211945
35.97441,68.211945
35.18445,68.211945
34.394485,68.211945
33.604523,67.22452
33.209534,67.22452
32.814545,67.22452
32.814545,66.23703
32.41957,65.2496
32.41957,65.2496
32.41957,65.2496
32.41957,65.2496
32.814545,64.262115
32.814545,64.262115
33.209534,64.262115
32.814545,64.262115
32.814545,63.27469
32.814545,63.27469
32.41957,62.2872
32.024582,62.2872
31.629608,62.2872
31.23462,61.299774
30.83963,61.299774
30.83963,60.312286
30.444656,61.299774
30.049667,61.299774
30.049667,60.312286
29.654694,60.312286
29.654694,59.32486
29.259705,59.32486
28.864716,58.33737
28.469742,59.32486
28.469742,58.33737
28.469742,58.33737
28.469742,58.33737
28.469742,57.349945
28.469742,57.349945
28.074753,57.349945
28.074753,56.362457
27.67978,56.362457
27.67978,56.362457
27.67978,56.362457
28.074753,55.37503
28.074753,55.37503
28.074753,55.37503
27.67978,55.37503
28.074753,55.37503
28.074753,54.387543
27.67978,54.387543
28.074753,54.387543
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,52.41263
28.469742,51.4252
28.469742,51.4252
28.469742,51.4252
28.469742,51.4252
28.864716,51.4252
28.864716,50.437714
28.864716,51.4252
28.864716,50.437714
28.864716,50.437714
28.469742,50.437714
28.469742,49.450287
28.864716,49.450287
28.864716,48.4628
28.864716,49.450287
28.469742,48.4628
28.864716,48.4628
28.864716,48.4628
28.864716,48.4628
28.864716,48.4628
28.864716,48.4628
28.864716,47.475372
28.469742,47.475372
28.864716,47.475372
28.864716,46.487885
28.864716,46.487885
28.469742,46.487885
28.864716,46.487885
28.864716,46.487885
28.864716,45.500458
29.259705,45.500458
29.259705,45.500458
28.864716,45.500458
28.864716,45.500458
28.864716,45.500458
29.259705,44.51297
28.864716,44.51297
29.259705,45.500458
29.259705,45.500458
29.654694,44.51297
29.654694,45.500458
29.259705,45.500458
29.654694,46.487885
29.654694,48.4628
29.654694,49.450287
29.654694,50.437714
29.654694,52.41263
30.049667,54.387543
30.049667,56.362457
29.654694,58.33737
30.049667,59.32486
30.049667,60.312286
30.049667,61.299774
30.049667,62.2872
29.654694,64.262115
30.049667,64.262115
30.049667,65.2496
30.049667,66.23703
30.049667,67.22452
30.049667,68.211945
30.049667,68.211945
30.049667,69.19943
30.444656,69.19943
30.444656,69.19943
30.444656,70.18686
30.444656,70.18686
30.049667,70.18686
30.444656,70.18686
30.444656,71.17435
30.83963,70.18686
30.444656,70.18686
30.444656,70.18686
30.83963,70.18686
30.444656,70.18686
30.83963,70.18686
31.23462,70.18686
31.23462,70.18686
31.23462,70.18686
31.23462,70.18686
31.629608,70.18686
31.629608,70.18686
31.629608,70.18686
32.024582,69.19943
32.41957,69.19943
32.814545,69.19943
33.209534,69.19943
34.394485,69.19943
35.97441,69.19943
37.554337,69.19943
39.52925,68.211945
42.294144,69.19943
45.848984,68.211945
49.403824,68.211945
52.56369,68.211945
56.90851,67.22452
60.46335,68.211945
63.6232,67.22452
65.598114,67.22452
67.57303,67.22452
69.152954,66.23703
68.757996,66.23703
68.36301,66.23703
67.57303,66.23703
66.38809,66.23703
64.01819,66.23703
61.648285,66.23703
60.06836,65.2496
58.093445,65.2496
56.51352,65.2496
53.748642,65.2496
52.95868,65.2496
51.37874,64.262115
50.193787,64.262115
48.61386,64.262115
47.8239,63.27469
46.638947,63.27469
45.453995,63.27469
44.26906,63.27469
42.689117,63.27469
41.504166,63.27469
40.714203,62.2872
39.52925,62.2872
38.344315,62.2872
37.554337,62.2872
37.159363,61.299774
36.3694,61.299774
35.579437,61.299774
35.579437,61.299774
35.579437,60.312286
35.97441,60.312286
35.579437,62.2872
35.97441,61.299774
35.97441,62.2872
35.97441,63.27469
35.97441,63.27469
35.97441,65.2496
35.579437,66.23703
35.579437,68.211945
35.579437,69.19943
35.579437,70.18686
35.18445,71.17435
34.78946,72.16177
34.394485,73.14926
33.999496,74.13669
33.604523,74.13669
33.209534,75.124176
32.41957,76.1116
32.41957,76.1116
32.41957,77.09909
31.629608,77.09909
31.629608,78.08652
31.23462,78.08652
30.83963,77.09909
30.444656,78.08652
30.444656,78.08652
30.444656,78.08652
30.049667,78.08652
30.049667,78.08652
30.049667,78.08652
29.259705,78.08652
29.654694,77.09909
29.654694,77.09909
29.654694,77.09909
29.259705,77.09909
29.259705,77.09909
29.654694,77.09909
29.654694,76.1116
29.654694,76.1116
29.259705,75.124176
29.259705,76.1116
29.654694,75.124176
29.654694,75.124176
29.654694,75.124176
30.444656,75.124176
30.83963,75.124176
31.629608,75.124176
32.41957,74.13669
33.999496,74.13669
35.579437,74.13669
37.159363,74.13669
39.92424,74.13669
42.689117,73.14926
45.453995,74.13669
47.8239,73.14926
50.588776,73.14926
53.353653,72.16177
55.723557,72.16177
56.51352,72.16177
57.303482,71.17435
58.488434,72.16177
57.69847,71.17435
56.90851,71.17435
56.11853,71.17435
54.933594,71.17435
53.353653,70.18686
52.1687,69.19943
50.588776,69.19943
49.00885,69.19943
48.218872,69.19943
46.638947,69.19943
45.848984,68.211945
44.664032,68.211945
43.87407,68.211945
42.689117,67.22452
41.899155,67.22452
40.714203,67.22452
39.52925,66.23703
38.344315,66.23703
37.554337,66.23703
35.97441,65.2496
35.579437,65.2496
34.394485,65.2496
33.999496,65.2496
33.209534,65.2496
32.814545,65.2496
32.024582,64.262115
31.629608,64.262115
32.024582,63.27469
32.024582,63.27469
32.41957,63.27469
32.41957,63.27469
32.024582,63.27469
32.41957,62.2872
32.814545,62.2872
32.41957,62.2872
32.814545,62.2872
32.41957,61.299774
32.024582,61.299774
32.024582,60.312286
31.23462,60.312286
30.83963,60.312286
30.444656,59.32486
30.444656,60.312286
30.049667,59.32486
29.654694,59.32486
29.654694,59.32486
29.654694,59.32486
29.259705,58.33737
29.259705,59.32486
28.864716,58.33737
28.864716,58.33737
28.469742,58.33737
28.469742,57.349945
28.469742,57.349945
28.074753,57.349945
28.074753,57.349945
28.074753,56.362457
28.074753,56.362457
28.074753,56.362457
28.074753,56.362457
28.074753,56.362457
27.67978,55.37503
28.074753,55.37503
28.074753,55.37503
27.67978,55.37503
27.67978,55.37503
28.074753,55.37503
28.074753,54.387543
28.469742,54.387543
28.469742,53.400116
28.074753,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,52.41263
28.469742,51.4252
28.864716,52.41263
29.259705,51.4252
29.259705,51.4252
28.864716,50.437714
29.259705,51.4252
29.259705,50.437714
28.864716,50.437714
29.259705,50.437714
29.654694,50.437714
29.259705,50.437714
29.654694,50.437714
29.259705,50.437714
29.654694,49.450287
29.654694,49.450287
29.654694,49.450287
29.654694,49.450287
29.259705,48.4628
29.654694,48.4628
29.259705,48.4628
29.654694,48.4628
29.259705,48.4628
29.259705,47.475372
29.259705,47.475372
29.259705,47.475372
29.259705,47.475372
29.654694,47.475372
29.654694,47.475372
29.654694,46.487885
30.049667,46.487885
30.049667,47.475372
30.049667,46.487885
30.049667,45.500458
30.049667,46.487885
30.049667,45.500458
29.654694,45.500458
30.049667,46.487885
30.049667,46.487885
30.049667,47.475372
30.444656,48.4628
30.444656,49.450287
30.444656,51.4252
30.444656,53.400116
30.049667,55.37503
30.444656,56.362457
30.444656,58.33737
30.049667,60.312286
30.049667,61.299774
30.444656,62.2872
30.444656,63.27469
30.049667,65.2496
30.444656,65.2496
30.444656,66.23703
30.83963,67.22452
30.83963,68.211945
30.83963,68.211945
30.444656,69.19943
30.444656,69.19943
30.83963,70.18686
30.444656,70.18686
30.444656,70.18686
30.83963,71.17435
30.444656,71.17435
30.83963,71.17435
30.83963,71.17435
30.83963,71.17435
31.23462,71.17435
30.83963,71.17435
31.23462,70.18686
31.629608,71.17435
31.629608,71.17435
31.629608,71.17435
31.23462,71.17435
31.629608,71.17435
31.629608,71.17435
31.629608,71.17435
31.629608,71.17435
32.024582,71.17435
32.024582,71.17435
32.41957,70.18686
32.814545,70.18686
33.604523,70.18686
34.394485,70.18686
35.579437,70.18686
37.949326,70.18686
39.92424,70.18686
42.294144,69.19943
45.453995,69.19943
49.403824,70.18686
52.56369,69.19943
56.11853,69.19943
58.488434,69.19943
62.833252,69.19943
65.598114,68.211945
66.78308,69.19943
67.96802,68.211945
68.757996,68.211945
68.36301,68.211945
66.78308,67.22452
65.598114,68.211945
64.41318,67.22452
62.438263,67.22452
60.06836,67.22452
57.69847,67.22452
56.51352,67.22452
54.538605,66.23703
52.95868,66.23703
51.773727,66.23703
50.588776,65.2496
49.00885,66.23703
47.8239,65.2496
47.033936,65.2496
45.848984,65.2496
44.664032,65.2496
43.47908,65.2496
42.294144,64.262115
41.504166,64.262115
39.92424,64.262115
38.73929,63.27469
37.949326,63.27469
37.159363,63.27469
36.764374,63.27469
36.3694,63.27469
35.97441,63.27469
35.97441,63.27469
35.97441,63.27469
35.97441,63.27469
35.97441,63.27469
35.97441,63.27469
36.3694,64.262115
36.3694,65.2496
35.97441,67.22452
35.579437,68.211945
35.579437,69.19943
35.579437,70.18686
35.18445,72.16177
35.18445,73.14926
34.78946,73.14926
34.394485,75.124176
33.999496,75.124176
33.209534,76.1116
32.814545,77.09909
32.41957,77.09909
32.41957,78.08652
32.024582,78.08652
31.629608,78.08652
31.23462,79.074005
30.83963,80.06143
30.83963,79.074005
30.83963,79.074005
30.444656,80.06143
30.444656,80.06143
30.444656,80.06143
30.444656,80.06143
30.049667,80.06143
30.049667,79.074005
30.049667,79.074005
30.049667,79.074005
29.654694,79.074005
29.654694,79.074005
30.049667,79.074005
30.049667,79.074005
30.049667,78.08652
30.049667,79.074005
30.049667,78.08652
29.654694,78.08652
30.049667,78.08652
29.654694,78.08652
30.049667,77.09909
30.049667,77.09909
30.444656,77.09909
31.629608,76.1116
32.024582,76.1116
33.604523,77.09909
35.579437,77.09909
37.554337,76.1116
39.92424,76.1116
42.294144,76.1116
45.453995,76.1116
48.218872,75.124176
51.37874,75.124176
53.353653,75.124176
55.328568,74.13669
57.303482,74.13669
58.093445,74.13669
58.093445,74.13669
58.488434,73.14926
57.69847,73.14926
56.51352,72.16177
55.328568,72.16177
53.748642,72.16177
52.1687,72.16177
50.983765,71.17435
49.403824,71.17435
48.218872,71.17435
47.42891,70.18686
46.638947,70.18686
45.453995,70.18686
44.664032,69.19943
43.87407,69.19943
42.689117,69.19943
41.899155,68.211945
40.714203,68.211945
39.92424,68.211945
38.73929,68.211945
37.554337,68.211945
36.3694,67.22452
35.18445,67.22452
34.394485,67.22452
33.209534,66.23703
32.41957,66.23703
32.024582,66.23703
32.024582,65.2496
31.23462,65.2496
31.629608,65.2496
31.629608,65.2496
31.629608,65.2496
31.629608,64.262115
32.024582,64.262115
32.024582,64.262115
32.024582,63.27469
32.024582,63.27469
32.024582,63.27469
31.629608,63.27469
31.629608,62.2872
31.23462,62.2872
31.23462,62.2872
30.83963,62.2872
30.444656,61.299774
30.444656,61.299774
30.049667,60.312286
29.654694,61.299774
29.259705,60.312286
28.864716,59.32486
28.864716,59.32486
28.864716,59.32486
28.469742,60.312286
28.469742,59.32486
28.074753,59.32486
28.074753,58.33737
27.67978,58.33737
27.67978,58.33737
27.67978,58.33737
27.67978,57.349945
27.28479,57.349945
27.67978,57.349945
27.67978,57.349945
27.28479,56.362457
27.67978,56.362457
27.67978,56.362457
27.28479,55.37503
27.67978,56.362457
27.67978,55.37503
28.074753,55.37503
28.074753,55.37503
27.67978,54.387543
28.074753,54.387543
28.074753,54.387543
27.67978,54.387543
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.469742,53.400116
28.074753,52.41263
28.074753,52.41263
28.469742,52.41263
28.469742,51.4252
28.469742,51.4252
28.469742,51.4252
28.864716,51.4252
28.864716,51.4252
28.864716,51.4252
28.469742,51.4252
28.864716,50.437714
28.864716,50.437714
28.864716,49.450287
28.864716,49.450287
28.864716,49.450287
28.864716,49.450287
28.469742,48.4628
28.864716,49.450287
28.864716,48.4628
28.469742,49.450287
28.469742,48.4628
28.469742,48.4628
28.469742,47.475372
28.864716,48.4628
28.864716,47.475372
29.259705,47.475372
29.259705,46.487885
28.864716,47.475372
28.864716,46.487885
29.259705,46.487885
29.259705,46.487885
29.259705,46.487885
29.259705,46.487885
29.654694,46.487885
29.259705,45.500458
29.654694,46.487885
29.654694,45.500458
29.259705,47.475372
29.654694,47.475372
29.654694,48.4628
29.259705,50.437714
29.654694,51.4252
29.654694,53.400116
30.049667,54.387543
30.049667,56.362457
30.049667,57.349945
29.654694,59.32486
30.049667,60.312286
30.049667,61.299774
29.654694,61.299774
30.049667,62.2872
30.049667,63.27469
30.049667,64.262115
30.049667,65.2496
30.049667,65.2496
30.444656,66.23703
30.049667,66.23703
30.049667,67.22452
30.444656,66.23703
30.049667,67.22452
30.444656,67.22452
30.444656,67.22452
30.444656,67.22452
30.444656,67.22452
30.444656,67.22452
30.444656,68.211945
30.444656,67.22452
30.83963,67.22452
30.83963,67.22452
30.444656,67.22452
30.83963,67.22452
30.83963,67.22452
31.23462,67.22452
31.23462,67.22452
31.23462,67.22452
31.23462,67.22452
31.629608,67.22452
31.629608,67.22452
31.629608,67.22452
32.024582,66.23703
32.41957,66.23703
33.604523,66.23703
34.394485,67.22452
35.579437,66.23703
37.949326,66.23703
39.92424,66.23703
42.689117,66.23703
46.243973,66.23703
49.798813,65.2496
53.748642,66.23703
56.90851,65.2496
60.46335,66.23703
63.6232,66.23703
65.598114,65.2496
66.78308,65.2496
67.96802,65.2496
68.36301,64.262115
67.17807,65.2496
66.38809,64.262115
65.203156,64.262115
62.833252,64.262115
60.858337,65.2496
58.488434,64.262115
56.51352,64.262115
54.538605,63.27469
52.56369,63.27469
51.37874,63.27469
49.798813,63.27469
48.61386,63.27469
47.033936,63.27469
45.453995,62.2872
44.26906,62.2872
43.084106,62.2872
42.294144,62.2872
40.714203,61.299774
39.52925,61.299774
38.344315,61.299774
37.949326,60.312286
37.159363,61.299774
35.97441,61.299774
35.97441,60.312286
35.97441,60.312286
35.579437,60.312286
35.579437,60.312286
35.579437,60.312286
35.579437,60.312286
35.579437,60.312286
35.97441,61.299774
35.97441,62.2872
35.97441,63.27469
35.97441,64.262115
35.97441,65.2496
35.97441,67.22452
35.579437,68.211945
35.18445,68.211945
34.78946,69.19943
34.394485,70.18686
34.394485,71.17435
33.999496,72.16177
33.604523,73.14926
33.209534,73.14926
32.814545,74.13669
32.41957,74.13669
32.024582,74.13669
31.629608,75.124176
31.23462,75.124176
30.83963,75.124176
30.83963,76.1116
30.83963,76.1116
30.83963,76.1116
30.444656,76.1116
30.049667,76.1116
30.049667,76.1116
29.654694,76.1116
29.654694,76.1116
29.654694,76.1116
29.259705,76.1116
29.654694,76.1116
29.654694,76.1116
29.654694,75.124176
29.654694,75.124176
29.654694,75.124176
30.049667,74.13669
30.049667,74.13669
30.049667,74.13669
29.654694,74.13669
30.049667,74.13669
30.049667,74.13669
30.83963,73.14926
30.444656,73.14926
31.629608,73.14926
32.41957,73.14926
33.604523,73.14926
35.579437,73.14926
37.949326,72.16177
40.31923,72.16177
42.689117,72.16177
45.848984,72.16177
48.218872,72.16177
50.983765,72.16177
