ppg,art
32.024582,177.81967
31.23462,169.92001
30.444656,155.10818
29.654694,141.28378
28.864716,133.38412
28.074753,130.42178
27.28479,132.3967
26.889801,138.32138
26.099838,143.2587
25.704865,145.23361
25.309875,143.2587
24.914886,134.37161
24.519913,123.50955
24.124924,114.62247
24.124924,109.68515
24.124924,108.69772
24.124924,112.64755
24.124924,117.58481
24.519913,121.53464
24.519913,124.49704
24.914886,123.50955
25.309875,123.50955
25.309875,121.53464
25.309875,121.53464
25.309875,119.55972
25.309875,118.572296
25.704865,117.58481
26.494827,118.572296
27.28479,118.572296
28.469742,118.572296
29.259705,119.55972
31.629608,119.55972
33.604523,118.572296
36.3694,116.59738
39.92424,114.62247
43.47908,114.62247
47.033936,116.59738
50.193787,119.55972
53.748642,118.572296
56.51352,113.63498
59.27841,107.710236
60.06836,106.72281
60.858337,107.710236
61.253326,111.660065
60.46335,114.62247
59.67337,114.62247
58.093445,113.63498
56.90851,108.69772
54.933594,104.747894
53.353653,100.798065
51.37874,97.83566
50.193787,94.87332
49.00885,93.88583
47.8239,92.89841
47.033936,91.91092
45.453995,90.92349
44.664032,90.92349
43.47908,89.936005
42.294144,88.94858
41.10919,90.92349
40.31923,91.91092
39.134277,94.87332
38.344315,99.81058
37.159363,104.747894
36.764374,108.69772
36.3694,112.64755
36.3694,116.59738
36.3694,123.50955
36.3694,130.42178
36.764374,140.2963
36.764374,149.18344
37.159363,156.09561
37.159363,161.03293
37.554337,160.04544
37.554337,155.10818
37.159363,151.15836
36.764374,149.18344
36.3694,145.23361
35.579437,142.27121
34.78946,139.30887
34.394485,141.28378
33.604523,147.20853
32.814545,160.04544
32.024582,171.89493
31.629608,177.81967
30.83963,178.80716
30.049667,171.89493
30.049667,159.05801
29.654694,147.20853
29.654694,136.34653
29.259705,131.40921
29.259705,130.42178
29.259705,131.40921
28.864716,132.3967
28.864716,128.44687
28.864716,122.522125
28.469742,116.59738
28.469742,111.660065
28.864716,109.68515
28.864716,110.67264
28.864716,114.62247
28.864716,119.55972
28.864716,123.50955
28.469742,123.50955
28.469742,121.53464
28.469742,119.55972
28.469742,114.62247
28.469742,110.67264
29.259705,107.710236
30.049667,109.68515
30.83963,115.60989
32.814545,123.50955
34.78946,127.45938
36.764374,126.471954
39.52925,122.522125
42.689117,116.59738
46.243973,111.660065
49.403824,109.68515
52.1687,108.69772
55.328568,109.68515
58.488434,108.69772
59.27841,107.710236
60.06836,109.68515
60.858337,112.64755
60.46335,116.59738
59.27841,117.58481
58.093445,114.62247
56.90851,109.68515
55.328568,105.73532
53.748642,103.76041
51.773727,106.72281
50.588776,110.67264
49.798813,113.63498
48.61386,112.64755
47.42891,110.67264
47.033936,106.72281
45.848984,103.76041
44.664032,101.78549
43.87407,101.78549
42.689117,102.77298
41.899155,103.76041
40.714203,103.76041
39.52925,102.77298
38.73929,102.77298
37.554337,103.76041
37.159363,105.73532
36.3694,109.68515
35.97441,115.60989
36.3694,123.50955
36.3694,133.38412
36.3694,142.27121
36.764374,151.15836
36.764374,157.0831
37.159363,160.04544
37.159363,161.03293
37.159363,161.03293
36.764374,160.04544
35.97441,160.04544
35.579437,160.04544
34.78946,160.04544
34.394485,160.04544
33.209534,160.04544
31.629608,160.04544
30.83963,158.07053
29.654694,156.09561
28.469742,153.13327
26.889801,150.17087
25.704865,149.18344
24.914886,147.20853
23.72995,145.23361
22.544998,143.2587
21.755035,140.2963
20.570084,136.34653
19.78012,132.3967
19.385132,128.44687
19.385132,124.49704
18.990158,122.522125
19.78012,121.53464
20.570084,121.53464
21.755035,122.522125
22.939972,125.48447
25.704865,128.44687
28.074753,130.42178
30.444656,129.4343
33.604523,128.44687
37.159363,126.471954
40.714203,125.48447
43.87407,123.50955
48.218872,119.55972
52.56369,116.59738
56.51352,114.62247
60.858337,113.63498
65.203156,113.63498
69.54794,113.63498
74.28775,114.62247
79.02753,114.62247
83.767334,114.62247
88.11215,115.60989
89.69208,116.59738
91.66699,117.58481
93.24692,118.572296
93.64191,118.572296
93.24692,118.572296
93.64191,117.58481
93.24692,115.60989
93.64191,112.64755
93.24692,109.68515
93.64191,107.710236
93.24692,106.72281
93.24692,104.747894
93.24692,105.73532
93.24692,104.747894
93.24692,104.747894
93.24692,105.73532
93.24692,106.72281
93.24692,107.710236
93.64191,108.69772
93.24692,109.68515
93.24692,111.660065
93.24692,111.660065
93.24692,111.660065
93.24692,110.67264
93.64191,109.68515
93.24692,108.69772
92.85193,108.69772
93.24692,109.68515
93.24692,111.660065
93.24692,115.60989
93.24692,119.55972
93.24692,126.471954
93.24692,132.3967
93.24692,139.30887
93.24692,145.23361
92.85193,150.17087
92.85193,155.10818
93.24692,159.05801
93.24692,162.02036
92.45694,163.99527
91.272,163.99527
88.9021,163.99527
87.322174,163.00784
84.95227,162.02036
82.18741,162.02036
79.817505,161.03293
75.867676,160.04544
73.49777,159.05801
70.73291,158.07053
67.96802,157.0831
66.38809,155.10818
64.01819,153.13327
62.438263,150.17087
61.648285,147.20853
60.858337,142.27121
60.06836,137.33395
59.67337,132.3967
60.06836,128.44687
60.06836,125.48447
60.06836,123.50955
60.46335,122.522125
60.858337,123.50955
60.858337,123.50955
60.46335,124.49704
60.06836,124.49704
59.67337,125.48447
58.883423,125.48447
57.69847,126.471954
56.90851,126.471954
55.723557,126.471954
54.538605,126.471954
52.95868,126.471954
52.1687,125.48447
50.983765,125.48447
50.193787,123.50955
49.00885,121.53464
48.61386,119.55972
47.8239,116.59738
47.42891,114.62247
46.638947,114.62247
45.848984,113.63498
45.05902,111.660065
44.664032,108.69772
43.47908,107.710236
42.689117,106.72281
42.294144,106.72281
40.714203,107.710236
40.31923,109.68515
39.52925,112.64755
38.73929,114.62247
37.949326,116.59738
37.159363,117.58481
36.764374,117.58481
36.3694,118.572296
35.97441,117.58481
35.97441,117.58481
35.97441,117.58481
35.97441,116.59738
35.97441,115.60989
35.97441,114.62247
35.97441,112.64755
35.97441,110.67264
35.579437,109.68515
35.18445,109.68515
34.78946,109.68515
34.394485,110.67264
33.604523,111.660065
32.814545,112.64755
31.629608,114.62247
30.444656,117.58481
29.654694,122.522125
28.469742,128.44687
27.67978,136.34653
26.494827,144.24612
25.704865,151.15836
25.309875,157.0831
24.124924,161.03293
23.72995,163.00784
23.33496,163.99527
22.544998,163.99527
22.15001,164.98276
21.360046,163.00784
20.570084,158.07053
19.78012,153.13327
18.59517,151.15836
17.805206,151.15836
16.225266,155.10818
15.040329,159.05801
13.855377,160.04544
12.275436,158.07053
11.0905,155.10818
9.115585,151.15836
8.325623,145.23361
6.745682,139.30887
5.955719,133.38412
5.165756,129.4343
4.3757935,129.4343
4.3757935,134.37161
3.9808044,139.30887
3.9808044,143.2587
5.165756,144.24612
5.955719,139.30887
7.140671,132.3967
9.510559,123.50955
11.485474,116.59738
13.855377,113.63498
17.015244,115.60989
20.175095,121.53464
23.33496,126.471954
27.28479,129.4343
30.83963,128.44687
34.78946,124.49704
38.344315,121.53464
41.899155,119.55972
45.453995,118.572296
48.61386,118.572296
52.56369,115.60989
55.328568,106.72281
58.093445,98.82315
61.648285,93.88583
63.22824,94.87332
65.598114,100.798065
67.96802,109.68515
69.152954,117.58481
70.33792,124.49704
71.12787,128.44687
71.12787,129.4343
70.33792,129.4343
69.94293,132.3967
69.152954,137.33395
67.96802,144.24612
66.78308,148.19595
65.203156,145.23361
64.41318,136.34653
63.22824,128.44687
62.833252,124.49704
62.438263,119.55972
62.043274,114.62247
62.043274,106.72281
61.648285,98.82315
61.253326,101.78549
61.253326,110.67264
60.858337,117.58481
60.06836,116.59738
58.883423,86.97366
58.093445,71.17435
56.11853,79.074005
53.748642,95.86075
51.773727,108.69772
48.61386,110.67264
45.453995,106.72281
41.504166,100.798065
38.344315,94.87332
33.999496,95.86075
28.864716,102.77298
24.519913,112.64755
19.78012,127.45938
15.040329,144.24612
10.300537,159.05801
6.745682,170.9075
4.3757935,173.86984
1.6109009,173.86984
-0.36401367,171.89493
-0.7589874,169.92001
-0.7589874,167.9451
-0.7589874,166.95767
-0.7589874,163.99527
-0.7589874,162.02036
-0.7589874,159.05801
-0.7589874,157.0831
-0.7589874,156.09561
-0.7589874,154.1207
-0.7589874,150.17087
-0.7589874,146.22104
-0.7589874,141.28378
-0.7589874,139.30887
-0.7589874,140.2963
-0.7589874,143.2587
-0.7589874,144.24612
-0.7589874,142.27121
-0.7589874,138.32138
-0.7589874,133.38412
-0.36401367,130.42178
6.350708,132.3967
14.64534,136.34653
21.755035,143.2587
29.259705,149.18344
35.97441,153.13327
43.084106,153.13327
47.8239,150.17087
47.42891,147.20853
46.638947,141.28378
45.848984,138.32138
43.47908,135.35904
40.714203,130.42178
38.73929,127.45938
37.949326,123.50955
37.554337,119.55972
37.554337,115.60989
38.73929,111.660065
41.899155,108.69772
44.664032,106.72281
47.8239,104.747894
50.588776,103.76041
54.143616,101.78549
56.90851,99.81058
59.27841,97.83566
60.46335,98.82315
62.438263,98.82315
63.22824,100.798065
62.833252,103.76041
63.22824,106.72281
62.833252,109.68515
62.438263,111.660065
61.648285,113.63498
61.253326,113.63498
60.46335,113.63498
60.06836,112.64755
60.06836,112.64755
59.67337,114.62247
58.883423,115.60989
58.488434,117.58481
57.69847,120.54721
56.90851,123.50955
55.723557,124.49704
54.538605,125.48447
53.748642,124.49704
52.56369,122.522125
51.37874,122.522125
49.798813,123.50955
49.00885,125.48447
48.61386,130.42178
47.8239,137.33395
47.8239,143.2587
48.218872,149.18344
48.218872,155.10818
47.8239,158.07053
48.218872,161.03293
48.218872,162.02036
48.218872,163.00784
48.218872,163.00784
48.218872,162.02036
47.8239,162.02036
47.42891,161.03293
47.033936,159.05801
46.243973,158.07053
45.848984,157.0831
45.453995,156.09561
44.664032,156.09561
44.26906,156.09561
43.87407,155.10818
43.47908,154.1207
43.47908,153.13327
43.87407,150.17087
43.87407,148.19595
44.26906,145.23361
44.26906,141.28378
45.05902,137.33395
44.664032,133.38412
45.05902,128.44687
45.05902,125.48447
44.26906,123.50955
43.87407,122.522125
43.47908,122.522125
42.689117,123.50955
42.294144,124.49704
41.899155,126.471954
41.504166,126.471954
40.714203,127.45938
40.714203,127.45938
40.31923,128.44687
40.714203,128.44687
40.714203,128.44687
40.714203,128.44687
41.10919,129.4343
41.10919,129.4343
41.899155,129.4343
43.084106,129.4343
43.87407,130.42178
45.453995,130.42178
47.033936,131.40921
49.00885,131.40921
50.983765,131.40921
52.95868,131.40921
54.933594,130.42178
56.51352,129.4343
58.093445,128.44687
59.27841,127.45938
60.46335,126.471954
60.858337,125.48447
60.858337,123.50955
60.858337,121.53464
60.06836,117.58481
59.67337,115.60989
58.883423,111.660065
58.488434,108.69772
57.69847,106.72281
57.303482,105.73532
56.51352,104.747894
56.51352,103.76041
56.11853,103.76041
55.328568,103.76041
54.933594,103.76041
54.143616,102.77298
53.353653,102.77298
52.56369,103.76041
51.773727,104.747894
50.983765,107.710236
49.798813,109.68515
49.00885,113.63498
48.218872,116.59738
47.8239,121.53464
47.033936,126.471954
46.638947,134.37161
46.638947,143.2587
46.243973,151.15836
46.243973,160.04544
46.243973,166.95767
45.848984,170.9075
46.243973,173.86984
45.848984,172.88242
45.453995,171.89493
45.453995,169.92001
45.05902,166.95767
44.664032,164.98276
44.664032,163.00784
43.87407,162.02036
43.47908,160.04544
43.084106,160.04544
42.689117,159.05801
41.899155,159.05801
41.504166,157.0831
41.10919,157.0831
40.31923,157.0831
39.134277,155.10818
37.949326,153.13327
37.159363,149.18344
36.3694,145.23361
35.579437,142.27121
34.394485,137.33395
33.999496,133.38412
33.209534,130.42178
32.814545,128.44687
32.024582,127.45938
31.23462,127.45938
30.83963,126.471954
30.049667,126.471954
29.259705,127.45938
28.074753,127.45938
27.28479,128.44687
26.099838,127.45938
24.914886,127.45938
23.72995,126.471954
23.33496,125.48447
22.544998,124.49704
22.15001,124.49704
22.939972,124.49704
24.519913,124.49704
25.309875,124.49704
27.28479,124.49704
30.049667,124.49704
33.209534,123.50955
35.97441,123.50955
39.52925,124.49704
42.294144,123.50955
45.453995,123.50955
48.218872,122.522125
50.193787,121.53464
51.37874,119.55972
52.95868,117.58481
52.95868,115.60989
52.95868,115.60989
52.95868,116.59738
52.1687,116.59738
50.983765,116.59738
50.588776,115.60989
49.403824,113.63498
49.00885,112.64755
48.61386,111.660065
47.8239,111.660065
47.42891,111.660065
47.42891,113.63498
47.033936,114.62247
46.243973,114.62247
45.453995,114.62247
44.664032,114.62247
43.47908,113.63498
42.689117,112.64755
41.504166,111.660065
40.31923,111.660065
39.92424,111.660065
38.73929,113.63498
37.949326,115.60989
37.159363,119.55972
36.764374,126.471954
35.97441,132.3967
35.579437,139.30887
35.18445,148.19595
35.18445,154.1207
34.78946,159.05801
34.394485,163.00784
34.394485,163.99527
33.999496,165.97018
33.209534,164.98276
32.814545,164.98276
32.024582,164.98276
31.23462,165.97018
30.83963,166.95767
30.444656,166.95767
29.654694,166.95767
29.259705,165.97018
28.469742,163.99527
28.074753,163.00784
27.28479,162.02036
26.889801,162.02036
26.494827,161.03293
26.099838,160.04544
25.704865,157.0831
25.309875,152.14578
25.309875,146.22104
24.914886,139.30887
24.914886,134.37161
24.914886,130.42178
24.914886,127.45938
24.914886,127.45938
24.914886,127.45938
24.914886,128.44687
24.914886,129.4343
24.914886,129.4343
25.309875,130.42178
25.704865,130.42178
25.704865,131.40921
25.704865,131.40921
26.494827,131.40921
26.889801,131.40921
26.889801,130.42178
27.67978,129.4343
28.469742,128.44687
29.259705,126.471954
30.444656,125.48447
32.41957,124.49704
34.78946,124.49704
36.764374,122.522125
39.52925,120.54721
42.294144,120.54721
44.664032,120.54721
47.8239,119.55972
50.588776,119.55972
52.95868,118.572296
55.328568,118.572296
56.51352,116.59738
57.69847,116.59738
58.488434,115.60989
58.883423,115.60989
58.488434,114.62247
58.093445,115.60989
57.303482,115.60989
56.51352,115.60989
56.11853,116.59738
54.933594,117.58481
53.748642,117.58481
52.56369,116.59738
51.773727,115.60989
50.588776,113.63498
48.61386,111.660065
47.42891,111.660065
45.453995,111.660065
44.26906,112.64755
42.294144,112.64755
40.714203,113.63498
39.52925,114.62247
37.949326,113.63498
36.3694,113.63498
35.97441,114.62247
35.18445,117.58481
34.394485,121.53464
34.394485,127.45938
34.394485,135.35904
34.394485,143.2587
34.394485,151.15836
34.394485,158.07053
34.78946,163.00784
35.18445,165.97018
34.78946,166.95767
34.78946,166.95767
34.78946,165.97018
34.394485,165.97018
33.604523,164.98276
32.814545,164.98276
32.41957,164.98276
32.024582,165.97018
31.23462,165.97018
30.83963,165.97018
30.049667,165.97018
30.049667,165.97018
29.259705,166.95767
28.864716,166.95767
28.864716,166.95767
28.864716,165.97018
28.469742,163.00784
28.074753,160.04544
28.074753,155.10818
28.074753,149.18344
28.074753,143.2587
28.074753,137.33395
28.074753,134.37161
28.074753,129.4343
28.074753,128.44687
28.074753,127.45938
28.074753,128.44687
28.074753,129.4343
27.67978,131.40921
27.67978,132.3967
27.67978,132.3967
27.67978,133.38412
27.67978,133.38412
27.67978,132.3967
28.074753,131.40921
28.864716,129.4343
29.654694,128.44687
31.23462,127.45938
32.41957,127.45938
34.394485,126.471954
36.764374,125.48447
39.134277,126.471954
41.504166,126.471954
44.26906,125.48447
47.8239,124.49704
50.193787,123.50955
52.95868,119.55972
54.933594,118.572296
56.51352,117.58481
58.488434,115.60989
59.27841,116.59738
59.67337,115.60989
60.06836,115.60989
60.46335,114.62247
60.46335,114.62247
60.46335,114.62247
60.46335,113.63498
60.06836,114.62247
60.06836,114.62247
59.67337,113.63498
58.883423,113.63498
57.69847,113.63498
56.90851,113.63498
55.328568,112.64755
53.353653,111.660065
51.37874,111.660065
49.403824,112.64755
47.033936,112.64755
43.084106,113.63498
39.92424,113.63498
37.554337,113.63498
35.18445,114.62247
33.209534,115.60989
31.629608,118.572296
30.83963,123.50955
30.049667,129.4343
29.654694,136.34653
30.444656,144.24612
31.23462,151.15836
32.41957,157.0831
32.814545,162.02036
33.604523,166.95767
34.394485,168.93259
34.394485,169.92001
